school_id,ncessch,school_name,entry_grade,projection_year,projection_type,grade,projected_enrollment,generated_at,survival_rate_min,survival_rate_median,survival_rate_max,entry_grade_low,entry_grade_high,entry_grade_median
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,min,Grade 10,16,2025-06-13T16:45:35.854002,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,min,Grade 11,31,2025-06-13T16:45:35.854005,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,min,Grade 12,29,2025-06-13T16:45:35.854007,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Kindergarten,33,2025-06-13T16:45:35.854010,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 1,33,2025-06-13T16:45:35.854012,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 2,33,2025-06-13T16:45:35.854015,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 3,33,2025-06-13T16:45:35.854017,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 4,25,2025-06-13T16:45:35.854019,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 5,24,2025-06-13T16:45:35.854022,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 6,18,2025-06-13T16:45:35.854024,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 7,32,2025-06-13T16:45:35.854027,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 8,20,2025-06-13T16:45:35.854030,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 9,26,2025-06-13T16:45:35.854032,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 10,29,2025-06-13T16:45:35.854035,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 11,16,2025-06-13T16:45:35.854037,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,min,Grade 12,31,2025-06-13T16:45:35.854039,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Kindergarten,33,2025-06-13T16:45:35.854042,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 1,33,2025-06-13T16:45:35.854044,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 2,33,2025-06-13T16:45:35.854048,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 3,33,2025-06-13T16:45:35.854051,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 4,33,2025-06-13T16:45:35.854053,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 5,25,2025-06-13T16:45:35.854056,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 6,24,2025-06-13T16:45:35.854058,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 7,18,2025-06-13T16:45:35.854060,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 8,32,2025-06-13T16:45:35.854063,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 9,20,2025-06-13T16:45:35.854065,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 10,26,2025-06-13T16:45:35.854068,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 11,29,2025-06-13T16:45:35.854070,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,min,Grade 12,16,2025-06-13T16:45:35.854073,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Kindergarten,33,2025-06-13T16:45:35.854075,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 1,33,2025-06-13T16:45:35.854078,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 2,33,2025-06-13T16:45:35.854081,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 3,33,2025-06-13T16:45:35.854083,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 4,33,2025-06-13T16:45:35.854085,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 5,33,2025-06-13T16:45:35.854088,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 6,25,2025-06-13T16:45:35.854090,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 7,24,2025-06-13T16:45:35.854093,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 8,18,2025-06-13T16:45:35.854095,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 9,32,2025-06-13T16:45:35.854097,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 10,20,2025-06-13T16:45:35.854100,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 11,26,2025-06-13T16:45:35.854102,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,min,Grade 12,29,2025-06-13T16:45:35.854104,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Kindergarten,33,2025-06-13T16:45:35.854108,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 1,33,2025-06-13T16:45:35.854111,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 2,25,2025-06-13T16:45:35.854114,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 3,24,2025-06-13T16:45:35.854122,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 4,18,2025-06-13T16:45:35.854125,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 5,32,2025-06-13T16:45:35.854127,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 6,20,2025-06-13T16:45:35.854130,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 7,26,2025-06-13T16:45:35.854132,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 8,29,2025-06-13T16:45:35.854134,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 9,16,2025-06-13T16:45:35.854137,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 10,31,2025-06-13T16:45:35.854139,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 11,29,2025-06-13T16:45:35.854141,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,median,Grade 12,19,2025-06-13T16:45:35.854145,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Kindergarten,33,2025-06-13T16:45:35.854148,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 1,33,2025-06-13T16:45:35.854151,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 2,33,2025-06-13T16:45:35.854153,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 3,25,2025-06-13T16:45:35.854156,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 4,24,2025-06-13T16:45:35.854158,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 5,18,2025-06-13T16:45:35.854161,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 6,32,2025-06-13T16:45:35.854163,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 7,20,2025-06-13T16:45:35.854165,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 8,26,2025-06-13T16:45:35.854168,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 9,29,2025-06-13T16:45:35.854170,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 10,16,2025-06-13T16:45:35.854173,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 11,31,2025-06-13T16:45:35.854175,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,median,Grade 12,29,2025-06-13T16:45:35.854177,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Kindergarten,33,2025-06-13T16:45:35.854180,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 1,33,2025-06-13T16:45:35.854183,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 2,33,2025-06-13T16:45:35.854185,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 3,33,2025-06-13T16:45:35.854188,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 4,25,2025-06-13T16:45:35.854190,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 5,24,2025-06-13T16:45:35.854192,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 6,18,2025-06-13T16:45:35.854195,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 7,32,2025-06-13T16:45:35.854197,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 8,20,2025-06-13T16:45:35.854199,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 9,26,2025-06-13T16:45:35.854202,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 10,29,2025-06-13T16:45:35.854204,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 11,16,2025-06-13T16:45:35.854207,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,median,Grade 12,31,2025-06-13T16:45:35.854209,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Kindergarten,33,2025-06-13T16:45:35.854211,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 1,33,2025-06-13T16:45:35.854214,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 2,33,2025-06-13T16:45:35.854216,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 3,33,2025-06-13T16:45:35.854219,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 4,33,2025-06-13T16:45:35.854225,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 5,25,2025-06-13T16:45:35.854229,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 6,24,2025-06-13T16:45:35.854232,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 7,18,2025-06-13T16:45:35.854234,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 8,32,2025-06-13T16:45:35.854237,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 9,20,2025-06-13T16:45:35.854239,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 10,26,2025-06-13T16:45:35.854242,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 11,29,2025-06-13T16:45:35.854244,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,median,Grade 12,16,2025-06-13T16:45:35.854246,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Kindergarten,33,2025-06-13T16:45:35.854249,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 1,33,2025-06-13T16:45:35.854252,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 2,33,2025-06-13T16:45:35.854254,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 3,33,2025-06-13T16:45:35.854257,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 4,33,2025-06-13T16:45:35.854259,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 5,33,2025-06-13T16:45:35.854261,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 6,25,2025-06-13T16:45:35.854264,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 7,24,2025-06-13T16:45:35.854266,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 8,18,2025-06-13T16:45:35.854269,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 9,32,2025-06-13T16:45:35.854271,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 10,20,2025-06-13T16:45:35.854273,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 11,26,2025-06-13T16:45:35.854276,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,median,Grade 12,29,2025-06-13T16:45:35.854284,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Kindergarten,33,2025-06-13T16:45:35.854287,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 1,33,2025-06-13T16:45:35.854290,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 2,25,2025-06-13T16:45:35.854292,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 3,24,2025-06-13T16:45:35.854294,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 4,18,2025-06-13T16:45:35.854297,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 5,32,2025-06-13T16:45:35.854299,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 6,20,2025-06-13T16:45:35.854302,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 7,26,2025-06-13T16:45:35.854304,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 8,29,2025-06-13T16:45:35.854306,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 9,16,2025-06-13T16:45:35.854309,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 10,31,2025-06-13T16:45:35.854316,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 11,29,2025-06-13T16:45:35.854319,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,max,Grade 12,19,2025-06-13T16:45:35.854321,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Kindergarten,33,2025-06-13T16:45:35.854324,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 1,33,2025-06-13T16:45:35.854327,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 2,33,2025-06-13T16:45:35.854329,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 3,25,2025-06-13T16:45:35.854331,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 4,24,2025-06-13T16:45:35.854334,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 5,18,2025-06-13T16:45:35.854340,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 6,32,2025-06-13T16:45:35.854343,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 7,20,2025-06-13T16:45:35.854345,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 8,26,2025-06-13T16:45:35.854347,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 9,29,2025-06-13T16:45:35.854350,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 10,16,2025-06-13T16:45:35.854352,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 11,31,2025-06-13T16:45:35.854354,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,max,Grade 12,29,2025-06-13T16:45:35.854357,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Kindergarten,33,2025-06-13T16:45:35.854360,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 1,33,2025-06-13T16:45:35.854362,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 2,33,2025-06-13T16:45:35.854364,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 3,33,2025-06-13T16:45:35.854367,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 4,25,2025-06-13T16:45:35.854369,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 5,24,2025-06-13T16:45:35.854372,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 6,18,2025-06-13T16:45:35.854374,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 7,32,2025-06-13T16:45:35.854376,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 8,20,2025-06-13T16:45:35.854379,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 9,26,2025-06-13T16:45:35.854381,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 10,29,2025-06-13T16:45:35.854384,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 11,16,2025-06-13T16:45:35.854386,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2022-2023,max,Grade 12,31,2025-06-13T16:45:35.854388,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Kindergarten,33,2025-06-13T16:45:35.854391,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 1,33,2025-06-13T16:45:35.854393,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 2,33,2025-06-13T16:45:35.854396,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 3,33,2025-06-13T16:45:35.854398,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 4,33,2025-06-13T16:45:35.854401,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 5,25,2025-06-13T16:45:35.854403,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 6,24,2025-06-13T16:45:35.854406,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 7,18,2025-06-13T16:45:35.854408,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 8,32,2025-06-13T16:45:35.854410,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 9,20,2025-06-13T16:45:35.854413,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 10,26,2025-06-13T16:45:35.854415,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 11,29,2025-06-13T16:45:35.854418,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2023-2024,max,Grade 12,16,2025-06-13T16:45:35.854420,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Kindergarten,33,2025-06-13T16:45:35.854422,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 1,33,2025-06-13T16:45:35.854425,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 2,33,2025-06-13T16:45:35.854427,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 3,33,2025-06-13T16:45:35.854430,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 4,33,2025-06-13T16:45:35.854432,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 5,33,2025-06-13T16:45:35.854435,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 6,25,2025-06-13T16:45:35.854441,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 7,24,2025-06-13T16:45:35.854443,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 8,18,2025-06-13T16:45:35.854446,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 9,32,2025-06-13T16:45:35.854448,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 10,20,2025-06-13T16:45:35.854451,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 11,26,2025-06-13T16:45:35.854453,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2024-2025,max,Grade 12,29,2025-06-13T16:45:35.854455,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Kindergarten,33,2025-06-13T16:45:35.854459,1.0,1.0,1.0,33,33,33
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 1,25,2025-06-13T16:45:35.854461,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 2,24,2025-06-13T16:45:35.854464,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 3,18,2025-06-13T16:45:35.854466,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 4,32,2025-06-13T16:45:35.854469,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 5,20,2025-06-13T16:45:35.854471,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 6,26,2025-06-13T16:45:35.854474,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 7,29,2025-06-13T16:45:35.854476,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 8,16,2025-06-13T16:45:35.854478,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 9,31,2025-06-13T16:45:35.854481,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 10,29,2025-06-13T16:45:35.854483,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 11,19,2025-06-13T16:45:35.854485,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2020-2021,outer_min,Grade 12,25,2025-06-13T16:45:35.854488,1.0,1.0,1.0,,,
1912138,00023866,Anchorage Christian Schools,Kindergarten,2021-2022,outer_min,Kindergarten,33,2025-06-13T16:45:35.854490,1.0,1.0,1.0,33,33,33
